CUST_ID,BALANCE,PURCHASES,CREDIT_LIMIT,PAYMENTS
C10662,5347.377116,0,10500,3239.303839
C10663,8.555864,0,5000,74.218884
C10665,164.649775,1764.86,10000,1768.463643
C10666,299.765294,2352.2,6500,2671.279796
C10667,3725.636832,0,4000,1221.274221
C10668,306.877248,3877.85,12500,3639.443058
C10669,14411.95798,5958.17,15000,7839.750264
C10670,1759.969888,5969.33,16500,7272.999505
C10671,1482.235539,14604.87,15500,14462.63056
C10672,6014.806806,433.63,7000,1534.75789
C10673,5619.157028,2790.76,14000,1778.284067
C10674,365.12275,571.32,4000,5308.488824
C10675,1728.079372,0,1800,141.505315
C10676,1043.249828,281.25,1200,634.96657
C10677,2571.925816,1701.9,3000,710.210734
C10678,7760.5254,14332.92,16000,7116.531862
C10679,61.644247,490.6,18000,1197.347043
C10680,0,0,9000,0
C10681,1724.2041,8371.19,3800,9582.782864
C10682,558.989996,4552.44,5000,5496.343824
C10683,15.728894,202,2000,200.169721
C10684,3808.073463,6030.34,7000,17084.85192
C10685,28.394518,379.3,2500,534.818301
C10686,2515.968879,1877.24,8500,4503.07943
C10688,408.069031,3660.97,7500,4471.044825
C10689,975.165854,2281.56,20000,2068.187388
C10690,879.190921,45.65,1200,1589.980022
C10691,2331.38017,1919.66,6000,6725.483653
C10692,27.20711,685.08,13000,798.047921
C10693,1418.254924,362.13,1200,496.114334
C10694,1.979916,80,1500,0
C10695,331.586253,3703.36,7500,3229.189675
C10696,10359.45471,12650,10500,7566.470234
C10697,2144.477682,228.35,4000,2520.722012
C10698,2927.082849,0,4000,862.790575
C10699,654.747715,1969.24,12000,2011.781378
C10700,1162.770552,533.36,1200,632.227172
C10701,4094.433899,0,7500,1070.599052
C10702,278.142977,1901.94,4500,1624.241905
C10703,5941.847384,0,7000,1756.829998
C10704,983.339069,5601.54,7500,4807.552996
C10705,820.05973,162.56,1000,215.685296
C10706,7025.757291,66.32,9000,9547.622542
C10707,1.411754,19.9,6500,49.622958
C10708,5656.069801,362.36,8000,683.421497
C10709,2705.591995,818.02,3000,4055.34116
C10710,235.294264,1286.2,4000,1272.434565
C10711,3472.806962,1800,6000,2214.368263
C10712,2892.138807,0,3000,666.956678
C10713,145.973232,1131.08,18000,1317.549381
C10714,1943.792266,83.35,4000,290.353132
C10715,2119.537904,342.07,3000,3505.371815
C10716,233.395491,2025,6000,2420.445403
C10717,318.186198,3548.64,20000,3908.960912
C10718,448.190189,1687.29,11500,1464.000198
C10719,908.354652,231.35,1000,161.97536
C10720,546.844163,2427.26,5000,1747.703784
C10721,763.327047,579.28,1200,635.871404
C10722,1495.801569,420.03,6600,1283.885302
C10723,7006.751866,328.92,10000,659.559695
C10724,4414.952906,419.64,4200,467.204852
C10725,255.052529,3267.03,6000,2841.850383
C10726,1167.045536,294.13,1500,686.376349
C10727,3063.017462,0,5500,757.537513
C10728,1546.216153,0,3000,247.706733
C10729,999.392635,0,1500,1724.178215
C10730,3386.99251,171.92,4500,907.867126
C10731,963.572006,2210.97,9500,2946.752322
C10732,454.580913,1229.57,2700,1125.497981
C10733,2572.508325,64,2800,373.433094
C10734,2596.59993,0,3000,1794.421173
C10735,13763.47358,9670.84,17500,24199.11108
C10736,1861.026633,7446.18,10000,10274.93122
C10737,5422.456378,0,14000,1661.693077
C10738,838.616485,375.57,6000,779.057364
C10739,446.735142,5228.36,3000,4843.737867
C10740,88.823762,291.65,8000,341.378477
C10741,821.916526,1386.4,1500,238.348011
C10742,3714.539663,1307.16,5000,1529.771263
C10743,7811.234174,0,16000,2322.058763
C10744,1024.761905,77.99,1200,555.23373
C10745,2386.932058,861.79,6000,6532.686986
C10746,15.492415,65,3000,19.221233
C10747,2643.876192,798.34,4500,728.056878
C10748,4881.822347,0,8500,1227.062915
C10749,1855.212121,32.22,2000,349.584645
C10750,13774.74154,404.24,14500,3167.870886
C10751,251.151609,0,1200,3597.140559
C10752,1355.180523,8820.67,6500,3609.323897
C10753,6713.551391,7590.08,10000,2344.430467
C10754,2398.26262,0,6000,738.312743
C10755,1433.857464,1613.74,1500,1361.684623
C10756,142.406825,1214.74,11000,941.91753
C10757,660.397749,776.89,1500,487.294072
C10758,4834.586867,0,5500,874.365824
C10759,2571.284657,0,2750,750.534962
C10760,492.916599,4371.82,20000,3603.230966
C10761,2752.146656,1648.53,6500,1427.725762
C10762,7715.659048,0,11500,1777.003806
C10763,0.25571,24,1500,9.533313
C10764,95.865855,1123.58,1500,3245.496885
C10765,1439.343061,571.91,2100,2573.55754
C10766,5603.045332,0,7500,6135.140807
C10767,1.691842,0,1500,3.500505
C10768,83.279345,1080.11,9000,1065.332527
C10769,1157.168369,0,3000,264.548484
C10770,1560.533094,749.57,6000,617.46628
C10771,1575.508838,0,2500,260.843536
C10772,1544.979869,880.19,1500,1189.503063
C10773,1350.286625,642.33,9000,323.683167
C10774,1261.488342,890.2,3000,302.073647
C10775,1274.851959,1798.24,1500,1340.224464
C10776,1646.715644,2720.68,5000,2800.406648
C10777,3121.267822,4139.56,9000,1600.272221
C10779,3406.473855,1140,3650,2541.196672
C10780,4006.206157,169.28,6000,1553.157125
C10781,915.424422,0,1200,1665.025645
C10782,4193.283047,183.7,10500,1030.093462
C10783,10397.09989,0,13000,3222.169406
C10784,2830.364475,1412.76,5000,6940.278105
C10785,5499.895765,0,6000,1445.294493
C10786,815.427615,1936.01,2000,1759.115089
C10787,756.041971,2486.1,4000,948.092359
C10788,5271.415483,0,6500,1479.003541
C10789,23.276656,796.56,4000,912.478311
C10790,5639.464394,717.18,7000,1460.652254
C10791,5308.90635,0,9500,1334.749456
C10792,62.209376,782.88,3000,2941.300379
C10793,2052.32561,0,2000,529.203224
C10794,56.720267,260,5500,278.975102
C10795,1121.068043,0,1200,236.09244
C10796,9470.18498,49.19,12000,2230.957196
C10797,2388.503738,4021.29,5000,2851.045852
C10798,1955.179305,503.45,10500,685.660178
C10799,432.915949,4430.17,8500,4301.600928
C10800,2027.896903,933.5,3000,393.417404
C10801,1252.58309,1163.93,5000,0
C10803,1822.43199,177.23,2500,1136.340121
C10804,1557.750089,283.6,5000,424.829757
C10805,3879.064446,9796.28,19000,12667.90527
C10806,708.509086,2109.61,6500,4591.162882
C10807,2748.60877,0,3000,808.881566
C10808,4343.537475,1326.3,4500,1373.689245
C10809,8646.143734,0,10000,11192.8048
C10810,90.445498,0,3500,79.242572
C10811,9164.724752,3407.69,9500,0
C10812,298.592251,1804.09,7500,1672.051219
C10813,88.242406,758.31,6000,501.41401
C10814,14.731998,121.5,4000,137.148597
C10815,5211.229218,0,5500,1009.545319
C10816,835.007085,90.39,1500,254.561828
C10817,2302.479845,0,2600,0
C10818,1782.997768,0,10000,15923.28722
C10819,2435.823938,749.3,8500,2501.125038
C10820,10.096031,184.92,4000,185.189285
C10821,1524.409377,70,1500,973.097522
C10822,1819.529197,219.26,2500,518.949471
C10823,4.607593,44.55,6000,267.147917
C10824,644.530629,268.68,1200,1557.68946
C10825,147.180819,0,2600,0
C10826,197.555397,1876.8,5000,1715.207478
C10827,1716.622291,455.76,1700,881.425823
C10828,26.680023,520.5,4000,551.370293
C10829,5359.980872,0,6000,638.144031
C10830,772.54691,8519.02,17500,5828.994002
C10831,83.477053,0,3000,12902.18813
C10832,2654.816967,0,4000,3225.132002
C10833,81.762162,777.04,7500,753.811533
C10834,1373.277423,0,3300,0
C10835,1773.445786,4504.25,8500,278.70437
C10836,227.07351,2370.01,4200,1948.361057
C10837,155.924331,517.14,3000,369.733274
C10838,4767.644535,806,8000,880.198403
C10839,2574.852985,578.66,9500,3219.440365
C10840,3405.005439,8.4,10500,1015.698271
C10841,3517.561446,173.69,5000,5091.300312
C10843,1748.546186,74.98,1800,650.440749
C10844,4.503251,60.24,4000,471.23242
C10845,2717.915641,1500,4600,949.592719
C10846,1841.359829,2280.58,1800,2463.113969
C10847,1399.729932,0,3000,712.803089
C10848,674.817091,1152.83,7000,0
C10849,2406.569238,0,2400,314.272712
C10850,285.308422,0,3000,248.742811
C10852,1011.110679,186.11,3000,634.853367
C10853,1358.890643,89.9,7000,323.344372
C10854,1392.773202,221.61,1700,369.345758
C10855,487.584965,4768.27,2500,1980.213325
C10856,1892.439622,86.7,2000,534.092827
C10857,3957.419199,1162.63,7500,1476.991573
C10858,920.968431,977.38,3350,549.396517
C10859,227.781773,1497.82,3500,342.79543
C10860,4270.148411,363,5500,1250.695005
C10861,4115.739163,0,8500,1006.261579
C10862,1375.845223,0,1500,306.606914
C10863,1300.593766,0,3000,386.660071
C10864,1437.895562,350,4000,0
C10865,1304.357015,1488.8,2000,612.674919
C10866,1372.725482,992.25,4500,2899.141015
C10867,938.177781,1288.42,1500,1018.536172
C10868,129.3741,1102.72,4000,1123.51632
C10869,161.198861,536.68,1000,280.826685
C10870,825.977042,0,2500,522.917982
C10871,230.359954,2163.12,4000,0
C10872,3616.993845,0,5500,529.726072
C10873,8220.740014,5197.22,13000,12886.44123
C10874,4438.521324,591.84,17000,5552.601399
C10875,2210.404961,1790.64,10500,8862.839094
C10876,2315.003636,0,3000,2467.952091
C10877,1255.779743,385,5000,0
C10878,62.596086,475,1500,408.132037
C10879,5280.649637,0,6000,1648.300986
C10880,170.907823,1366.3,2000,3453.112338
C10881,1271.212003,76.94,1500,257.110005
C10882,11083.32542,2126.7,15000,2494.033369
C10883,992.599867,100,1200,0
C10884,10131.00055,0,14500,4056.944212
C10885,4419.30294,12551.95,17000,31698.41902
C10886,2173.621597,200,8000,495.968187
C10887,9901.685569,2190.95,11500,2972.248185
C10888,2320.309453,2896.05,13500,1341.195566
C10889,910.072514,18.05,1000,233.886707
C10890,1374.460976,1990.81,5000,0
C10891,0,199.88,4000,0
C10892,268.493643,4917.48,13500,3552.167671
C10893,1827.200326,1325.27,4000,666.371943
C10894,1029.66874,1448.59,1200,3008.279166
C10895,993.533549,851.68,1500,1660.242557
C10896,3150.679884,0,3500,819.246481
C10897,11654.55492,463,12500,3024.60947
C10898,1254.970145,769.34,7000,0
C10899,2174.018945,377.1,2600,0
C10900,1076.029456,0,1200,239.407898
C10901,1444.365154,780.14,9000,6123.111421
C10902,2767.545277,3480.24,12500,4062.447703
C10903,1382.310939,0,1500,381.094555
C10904,716.017731,0,12000,232.136896
C10905,1890.397414,2493.67,3000,916.285608
C10906,1948.434315,324.3,5000,0
C10907,44.910575,444.96,3000,426.881014
C10908,802.274379,150,6000,0
C10909,6059.861762,250.32,7000,0
C10910,847.013195,0,1200,101.664939
C10911,1843.308668,89.66,2000,375.878055
C10912,21.681508,299.04,7500,320.616627
C10913,3558.685862,1036.19,7300,1616.614478
C10914,14581.45914,0,18500,20941.32551
C10915,902.099225,5080.85,8000,177.879919
C10916,1081.065726,554.85,2100,1898.82812
C10917,9255.143419,5153.28,11500,4872.818088
C10918,228.909884,2617.85,1800,1774.318305
C10919,1486.051056,716.98,1600,1477.151065
C10920,337.317432,4193.91,3000,3690.904874
C10921,2643.39225,965.84,4300,771.299727
C10922,4007.029155,7597.09,6500,0
C10923,128.375213,0,9500,0
C10924,2903.779416,360.3,11500,3014.036186
C10925,233.694622,1772.55,1200,764.816144
C10926,150.52492,1850.31,14000,1856.821119
C10927,3066.86081,84.65,8000,922.962087
C10928,11.35774,223.5,17500,192.80601
C10929,6366.085376,407.86,12500,5722.548016
C10930,53.339006,315.48,1000,193.699669
C10931,1917.203534,0,2000,468.617347
C10932,361.588846,312.69,7500,867.628724
C10933,5878.663267,1230.08,6500,2535.48125
C10934,7143.680599,0,13000,8733.20327
C10935,559.944819,0,3000,1964.825042
C10936,79.625341,701.44,6000,0
C10937,1701.20332,302,2000,784.873315
C10939,993.662006,348.88,1200,335.62347
C10940,939.152528,3393.25,9000,2768.821579
C10941,7427.807223,205.89,9500,2404.231683
C10942,2746.923673,0,6500,2017.190799
C10943,24.820164,209,1500,278.257109
C10944,31.702357,1051.52,4600,5384.409792
C10945,1023.323593,253.37,1200,463.956486
C10946,2.957267,202.72,4500,31.596193
C10947,1068.434064,27,1200,219.692369
C10949,6725.109914,6335.65,11000,3203.884297
C10950,515.135703,2457.48,7000,2858.180367
C10951,0.867528,26.62,4500,18.336805
C10952,542.051302,4896.9,2500,5338.901791
C10953,39.798993,20.09,3200,0
C10954,1894.11023,678,2000,992.569418
C10955,5980.58247,0,11000,9736.897362
C10956,176.721561,1707.26,3300,0
C10957,4223.832142,0,4500,0
C10958,55.741802,963.35,14000,1062.303105
C10959,179.290727,2540.9,5000,2478.954766
C10960,634.825209,1478.36,1200,1371.998686
C10961,6002.618198,0,6500,1498.948148
C10962,1104.960744,45.65,1200,293.890715
C10963,851.278168,0,3000,4998.620598
C10965,914.222213,563.39,900,0
C10966,3122.171879,974.3,3000,1520.760286
C10967,645.528692,0,10000,0
C10968,1803.898764,562.01,1800,2010.58964
C10969,330.273411,53.8,2500,429.112894
C10970,1168.040482,1113.1,6500,4239.684074
C10971,4593.577983,0,5250,1064.91324
C10972,391.179957,7363.38,4500,11891.44907
C10973,12358.32132,421.15,17000,4131.495556
C10974,95.645669,566.43,9000,73.895095
C10975,2072.457624,17409.21,19500,19517.1616
C10976,3215.307061,0,3500,1333.839527
C10977,2437.750644,1177.64,3000,1325.182603
C10978,460.432607,1009.44,4000,1292.401995
C10979,1895.695148,200,2000,861.663355
C10980,51.161976,736.72,4500,1665.89154
C10981,40.332553,158.37,3000,2280.290156
C10982,1.355556,0.01,6500,0
C10983,1462.280124,516,1500,752.367432
C10984,337.629461,251.44,6000,0
C10985,1518.813947,2110.98,1700,663.894987
C10986,1538.569369,3852.37,6000,3386.915692
C10987,1084.291919,270,1200,371.168672
C10988,3908.10498,1238.12,6000,1147.443975
C10989,16.553858,308.16,2500,291.719987
C10990,243.010712,0,12000,196.932031
C10991,463.07144,1817.84,6000,0
C10992,192.037218,1000,1500,1128.431348
C10993,1493.440295,0,1600,455.872747
C10994,853.34928,3209.14,10000,2841.834049
C10995,1295.446588,886.37,1800,2966.291948
C10996,4890.470857,0,7500,7296.483613
C10997,1905.101343,455.72,3000,576.311637
C10998,69.016286,749.9,1500,701.387872
C10999,2872.838687,555,3000,1397.027257
C11000,2437.73951,1093.93,2900,556.213673
C11001,160.816558,1755.76,2500,1633.050111
C11002,2802.369018,829.15,3000,1393.564911
C11003,4618.091584,541.68,8500,0
C11004,3108.393701,26582.34,28000,26557.09724
C11005,3946.421177,1508.54,8500,0
C11006,560.414016,99,1000,407.819493
C11007,2001.030926,1534.98,4000,867.884346
C11008,1216.893766,76.3,1200,533.085955
C11009,343.966223,3927.12,5500,3626.983417
C11010,887.679317,1486.31,1800,0
C11011,5573.146558,435.14,7000,1587.909833
C11012,31.490163,280.35,4000,0
C11013,1464.19148,367.94,1500,719.945677
C11014,114.38833,182,1500,169.708108
C11015,1355.312146,1682.06,13000,6965.353704
C11016,357.62718,3070.45,18500,4023.111073
C11017,1368.288512,34,1600,1913.744848
C11018,2870.08219,490.21,6000,5956.127312
C11019,2797.233197,2197.21,4000,0
C11020,1055.53207,170,1200,229.301004
C11021,3421.5478,36,3500,404.993426
C11022,165.700863,1806.97,3500,1595.482975
C11023,5317.783607,0,6500,3154.862353
C11024,1532.278572,2612.1,6500,1348.321843
C11025,1506.516549,1188.78,6500,2813.165078
C11026,195.804466,0,1950,550.825801
C11027,2845.16043,735.09,10500,6006.492582
C11028,1268.352178,1533.28,1200,3363.275481
C11029,1250.394614,443.99,3500,273.823646
C11030,9.503968,96.62,4500,1086.932525
C11031,2285.068731,0,2500,381.672065
C11032,2928.756699,160.92,3000,1142.847203
C11033,1460.178578,937.96,1500,1186.859701
C11034,2022.469335,22.5,10000,2062.495163
C11035,1651.127455,720.18,5000,0
C11036,76.483078,69,4500,462.226271
C11038,3766.072756,64.82,4150,1019.849756
C11039,1083.07662,0,1200,309.300185
C11040,250.123525,2655.99,3600,3155.89347
C11041,41.146561,825,2500,887.677869
C11042,3340.233396,1783.57,8000,6173.822229
C11043,97.649883,1092.59,18000,1399.323719
C11044,253.143106,0,5000,0
C11045,1239.889457,3914.15,9500,3980.107176
C11046,3846.498183,788.54,4200,2071.865365
C11047,12373.33348,830.15,11000,14040.86635
C11048,1958.327414,0,2100,404.070285
C11049,411.727643,1037.82,6500,1461.416883
C11050,1548.76729,723.65,8500,0
C11051,2128.151695,0,2100,138.907177
C11052,1046.785259,0,3000,87.879339
C11053,640.595851,2496.57,3000,1145.707252
C11054,270.096134,3061.26,6000,3594.046318
C11055,1583.622027,45.65,1700,317.911208
C11056,380.384776,1188,9000,2461.320337
C11057,445.409094,307.11,1500,467.844102
C11058,117.949494,1368.88,4500,455.527411
C11059,2608.143732,207.68,3000,1243.840314
C11060,48.521324,514.97,5500,380.613937
C11061,1076.571029,45.65,1200,299.78995
C11062,2294.145941,29.29,2100,149.363733
C11063,25.570988,45.65,1500,491.455491
C11064,5049.442457,0,8500,8574.541634
C11065,5516.201451,0,6000,1443.4332
C11066,300.782119,2590.95,10000,3286.584674
C11067,1133.090254,85.92,1200,0
C11068,5842.231445,452.59,7500,4431.489516
C11069,7.980453,0,9500,198.014471
C11070,4677.242936,125,5000,1087.866649
C11071,1095.27596,119,1200,365.05305
C11072,6432.685892,0,7000,1549.916395
C11073,328.242971,1555.66,3500,1052.275904
C11074,448.788728,32.38,5000,0
C11075,209.178326,34,6000,635.909695
C11076,1463.302373,0,17000,17194.62756
C11077,7024.269179,130.4,10200,0
C11078,68.690623,734.37,10500,837.517806
C11079,1268.144319,0,1500,499.961286
C11080,28.329892,292.59,5000,0
C11081,140.349336,1042.52,6000,3212.647061
C11082,1838.106824,2682.25,4500,1891.062946
C11083,1688.534078,280,1800,547.982657
C11084,1048.067171,0,1200,369.895952
C11085,4862.641586,1302.37,6000,1723.432154
C11086,554.289791,90,7000,414.117463
C11087,65.645186,735.69,3000,1302.778971
C11088,1389.598597,6058.03,4000,6528.829703
C11089,230.161419,750.05,14000,1207.021598
C11090,56.536572,499.92,3000,496.551862
C11091,39.37618,256.5,1200,164.37267
C11092,52.0899,230.15,1600,0
C11093,224.937583,1956.8,10000,1908.733611
C11094,8823.284205,3719,15500,28150.97869
C11095,1005.332554,0,1200,347.446739
C11096,160.852061,4704.98,4500,4372.542801
C11097,1594.527848,60,1800,422.765741
C11098,5961.863054,320.08,7000,1894.746827
C11099,864.975705,66.7,1000,413.167127
C11100,2683.746154,130,4500,610.42602
C11101,6.914784,71.4,2000,21.55251
C11102,1747.11949,285.45,3000,420.862309
C11103,4069.525304,259.84,7500,1105.027682
C11104,601.369472,35.8,750,255.502079
C11105,1050.92679,150,1000,238.619393
C11106,62.635576,611.31,1500,514.6675
C11107,814.269404,0,1200,257.187514
C11108,1026.874467,153.96,8500,1676.090994
C11109,42.125651,453.89,6500,793.296498
C11110,367.596554,0,1200,274.204055
C11111,3409.130731,0,6000,2203.045653
C11112,15.216647,133,1200,780.127863
C11113,206.305547,1594,4500,1605.613993
C11114,3892.22326,929.99,6500,951.737085
C11115,39.274052,431.49,1500,745.768447
C11116,413.987831,985.79,3000,887.885624
C11117,1549.600093,0,5000,793.363907
C11118,8.640998,0,6000,11267.69478
C11119,85.79793,931.98,7500,875.423848
C11120,48.157955,648.24,2000,753.720188
C11121,4184.915498,0,5000,0
C11122,4046.574741,1757.44,4500,1721.705144
C11123,1522.831212,0,5000,1110.576652
C11124,2016.049201,1372.57,5500,3582.470327
C11125,72.251911,665.5,4000,1443.726409
C11126,5336.743176,680.97,8500,1272.722158
C11128,7.527502,65.75,4000,187.936242
